feedback_id,customer_id,product,category,feedback_text,rating,sentiment,satisfaction_score,date,region,customer_type
FB1715,CUST1083,Product D,Product Quality,The team was very helpful and professional.,4,Positive,98,2025-06-15,North,Returning
FB1716,CUST2605,Product D,Pricing,Very happy with my purchase. Great product!,5,Positive,95,2025-03-30,South,New
FB1717,CUST6872,Product C,Customer Service,Bad experience. The product arrived late and broken.,1,Negative,14,2025-05-24,North,New
FB1718,CUST1399,Product D,Pricing,The delivery took too long and the product was damaged.,2,Negative,37,2025-03-05,South,Premium
FB1719,CUST1022,Product A,Pricing,I love this product! It's exactly what I needed.,5,Positive,100,2024-12-19,East,Premium
FB1720,CUST6500,Product A,User Experience,The delivery was fast and the product is exactly as described.,4,Positive,82,2023-12-03,East,New
FB1721,CUST7003,Product B,Features,Fantastic! Will definitely order again.,4,Positive,91,2024-02-21,North,Premium
FB1722,CUST9841,Product A,Features,The delivery took too long and the product was damaged.,2,Negative,17,2025-10-26,West,Premium
FB1723,CUST6250,Product C,Delivery,The product meets basic expectations but nothing more.,3,Neutral,57,2025-06-16,West,Returning
FB1724,CUST9215,Product E,Product Quality,I love this product! It's exactly what I needed.,5,Positive,95,2023-12-25,West,Premium
FB1725,CUST7031,Product A,Customer Service,Complete waste of money. Very unsatisfied.,2,Negative,24,2025-04-27,West,New
FB1726,CUST2791,Product B,Delivery,Great value for money. Highly recommend to everyone!,5,Positive,82,2024-01-21,North,Premium
FB1727,CUST7824,Product E,Customer Service,Outstanding customer service. They resolved my issue quickly.,4,Positive,89,2024-03-30,West,Returning
FB1728,CUST2031,Product A,Customer Service,Excellent product! Really satisfied with the quality and service.,5,Positive,86,2025-01-03,East,Returning
FB1729,CUST9686,Product E,Pricing,I love this product! It's exactly what I needed.,5,Positive,98,2025-06-14,West,Returning
FB1730,CUST4715,Product D,Delivery,The delivery was fast and the product is exactly as described.,4,Positive,88,2025-06-02,East,New
FB1731,CUST3634,Product E,Delivery,Fantastic! Will definitely order again.,4,Positive,99,2024-03-30,South,New
FB1732,CUST2915,Product A,Delivery,The delivery took too long and the product was damaged.,1,Negative,17,2025-10-25,South,Returning
FB1733,CUST6633,Product B,Delivery,Outstanding customer service. They resolved my issue quickly.,4,Positive,90,2024-07-23,West,Premium
FB1734,CUST9182,Product B,Pricing,Poor customer service. They didn't respond to my complaints.,1,Negative,22,2024-04-14,East,New
FB1735,CUST6427,Product C,Pricing,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,66,2023-11-04,East,Premium
FB1736,CUST2840,Product D,Product Quality,The team was very helpful and professional.,5,Positive,90,2025-09-12,South,Premium
FB1737,CUST4610,Product D,Delivery,Excellent product! Really satisfied with the quality and service.,5,Positive,99,2025-05-17,North,Returning
FB1738,CUST5553,Product B,Product Quality,Terrible experience. The product doesn't work as advertised.,1,Negative,35,2023-12-26,North,Premium
FB1739,CUST9035,Product C,User Experience,Poor customer service. They didn't respond to my complaints.,2,Negative,16,2025-01-29,North,Premium
FB1740,CUST7108,Product A,Delivery,Five stars! The quality is superb and the price is reasonable.,5,Positive,92,2024-11-03,East,Returning
FB1741,CUST4533,Product D,Features,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,52,2024-09-10,West,Returning
FB1742,CUST2410,Product B,Customer Service,Five stars! The quality is superb and the price is reasonable.,5,Positive,84,2024-08-21,East,Returning
FB1743,CUST7156,Product A,Product Quality,"Average experience. Some features work well, others don't.",3,Neutral,68,2025-04-20,West,Premium
FB1744,CUST3243,Product B,Customer Service,Very happy with my purchase. Great product!,5,Positive,98,2024-08-05,West,Returning
FB1745,CUST8593,Product B,Product Quality,The delivery was fast and the product is exactly as described.,5,Positive,95,2025-05-20,North,New
FB1746,CUST5713,Product D,Customer Service,Fantastic! Will definitely order again.,4,Positive,100,2024-07-25,West,Premium
FB1747,CUST2093,Product E,Features,Amazing experience! The product exceeded my expectations.,5,Positive,95,2025-08-21,East,Premium
FB1748,CUST2959,Product C,User Experience,Overpriced and low quality. Would not recommend.,2,Negative,32,2025-03-06,North,Returning
FB1749,CUST3219,Product C,Customer Service,The delivery took too long and the product was damaged.,2,Negative,24,2024-04-14,North,Returning
FB1750,CUST5778,Product E,Features,I love this product! It's exactly what I needed.,4,Positive,89,2024-11-03,North,Premium
FB1751,CUST3738,Product E,Delivery,The delivery took too long and the product was damaged.,1,Negative,29,2024-05-16,East,Premium
FB1752,CUST6761,Product B,Product Quality,I love this product! It's exactly what I needed.,4,Positive,97,2024-09-03,South,Premium
FB1753,CUST3671,Product A,Customer Service,Fantastic! Will definitely order again.,5,Positive,90,2024-08-14,South,Premium
FB1754,CUST9612,Product E,Features,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,69,2024-06-13,North,Returning
FB1755,CUST1284,Product D,Delivery,"Average experience. Some features work well, others don't.",3,Neutral,54,2025-02-13,East,Premium
FB1756,CUST5991,Product A,Features,Fantastic! Will definitely order again.,5,Positive,85,2024-11-05,North,New
FB1757,CUST6036,Product B,Customer Service,It's decent but could be better. Price is fair.,3,Neutral,57,2024-03-10,South,New
FB1758,CUST8934,Product D,Product Quality,Poor customer service. They didn't respond to my complaints.,1,Negative,10,2025-01-08,South,New
FB1759,CUST2948,Product C,Product Quality,Complete waste of money. Very unsatisfied.,1,Negative,25,2023-12-03,North,Returning
FB1760,CUST4365,Product E,Customer Service,Amazing experience! The product exceeded my expectations.,4,Positive,99,2025-09-13,South,Premium
FB1761,CUST6698,Product C,Customer Service,Great value for money. Highly recommend to everyone!,5,Positive,98,2024-10-24,South,Premium
FB1762,CUST4555,Product B,Delivery,The team was very helpful and professional.,4,Positive,96,2025-06-05,South,Premium
FB1763,CUST9260,Product D,Delivery,"Average experience. Some features work well, others don't.",3,Neutral,56,2023-11-04,South,Returning
FB1764,CUST7219,Product D,Customer Service,It's decent but could be better. Price is fair.,3,Neutral,61,2025-09-19,South,Returning
FB1765,CUST2807,Product E,Customer Service,The features are missing and the interface is confusing.,1,Negative,24,2024-02-23,West,Returning
FB1766,CUST9088,Product A,Pricing,Excellent product! Really satisfied with the quality and service.,4,Positive,90,2025-10-21,East,Returning
FB1767,CUST7672,Product C,Pricing,Customer support is unhelpful and rude.,1,Negative,27,2025-07-06,South,New
FB1768,CUST1209,Product D,Features,Average quality for the price. Neither good nor bad.,3,Neutral,55,2025-03-01,North,Returning
FB1769,CUST7468,Product D,Features,Poor customer service. They didn't respond to my complaints.,1,Negative,14,2025-01-21,North,Premium
FB1770,CUST7623,Product A,Customer Service,Outstanding customer service. They resolved my issue quickly.,5,Positive,86,2024-04-20,West,Premium
FB1771,CUST7557,Product C,Pricing,The team was very helpful and professional.,5,Positive,100,2025-03-25,West,Returning
FB1772,CUST5107,Product D,Pricing,Fantastic! Will definitely order again.,4,Positive,83,2025-04-06,South,Premium
FB1773,CUST1438,Product B,Pricing,Excellent product! Really satisfied with the quality and service.,4,Positive,95,2024-03-16,East,New
FB1774,CUST9518,Product D,Pricing,Poor customer service. They didn't respond to my complaints.,1,Negative,31,2024-09-05,South,Returning
FB1775,CUST6629,Product E,User Experience,Very happy with my purchase. Great product!,5,Positive,97,2025-09-07,North,New
FB1776,CUST8374,Product C,Pricing,"Average experience. Some features work well, others don't.",3,Neutral,62,2025-01-13,West,Returning
FB1777,CUST9052,Product D,Customer Service,Very happy with my purchase. Great product!,5,Positive,85,2023-12-06,East,Premium
FB1778,CUST9837,Product E,Pricing,Amazing experience! The product exceeded my expectations.,5,Positive,97,2024-12-02,West,Premium
FB1779,CUST7189,Product E,Features,Bad experience. The product arrived late and broken.,2,Negative,25,2024-04-08,East,Returning
FB1780,CUST7003,Product C,Features,The team was very helpful and professional.,4,Positive,84,2024-09-23,North,Premium
FB1781,CUST7749,Product C,Product Quality,Five stars! The quality is superb and the price is reasonable.,5,Positive,91,2024-10-14,South,New
FB1782,CUST2073,Product C,Product Quality,The product quality is subpar and doesn't meet expectations.,1,Negative,39,2024-06-27,East,New
FB1783,CUST7921,Product E,User Experience,Very disappointed with the product quality. Not worth the price.,2,Negative,31,2023-11-20,West,Returning
FB1784,CUST7188,Product E,Pricing,The product quality is subpar and doesn't meet expectations.,1,Negative,20,2023-11-20,East,Premium
FB1785,CUST6504,Product D,User Experience,"Average experience. Some features work well, others don't.",3,Neutral,56,2024-02-08,East,New
FB1786,CUST2234,Product E,Customer Service,Five stars! The quality is superb and the price is reasonable.,4,Positive,95,2025-07-21,East,Returning
FB1787,CUST2506,Product E,Product Quality,The team was very helpful and professional.,5,Positive,87,2023-12-18,East,Returning
FB1788,CUST4436,Product C,Product Quality,Complete waste of money. Very unsatisfied.,2,Negative,23,2024-01-07,East,Premium
FB1789,CUST7788,Product D,Delivery,Very happy with my purchase. Great product!,5,Positive,86,2024-09-02,West,Premium
FB1790,CUST9178,Product B,Features,Excellent product! Really satisfied with the quality and service.,4,Positive,98,2025-05-13,West,Returning
FB1791,CUST1981,Product E,Customer Service,The product quality is subpar and doesn't meet expectations.,2,Negative,39,2025-08-14,East,Returning
FB1792,CUST6220,Product A,Features,The delivery was fast and the product is exactly as described.,5,Positive,93,2024-03-30,South,Returning
FB1793,CUST4868,Product D,Customer Service,It's decent but could be better. Price is fair.,3,Neutral,58,2024-07-30,North,New
FB1794,CUST8145,Product D,Features,The delivery was fast and the product is exactly as described.,5,Positive,95,2024-05-14,North,New
FB1795,CUST3883,Product A,Features,Excellent product! Really satisfied with the quality and service.,5,Positive,88,2024-04-11,West,New
FB1796,CUST5882,Product A,Pricing,"Average experience. Some features work well, others don't.",3,Neutral,60,2023-12-26,East,Premium
FB1797,CUST4867,Product A,User Experience,The experience was okay. Some issues but manageable.,3,Neutral,54,2025-09-03,North,Premium
FB1798,CUST9133,Product A,Customer Service,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,58,2025-09-10,North,Returning
FB1799,CUST7928,Product B,Customer Service,The experience was okay. Some issues but manageable.,3,Neutral,57,2024-10-02,North,New
FB1800,CUST5166,Product E,Product Quality,"It's fine, works as expected but nothing exceptional.",3,Neutral,63,2024-06-06,West,Premium
FB1801,CUST7943,Product D,Features,Poor customer service. They didn't respond to my complaints.,2,Negative,27,2024-11-17,South,Returning
FB1802,CUST1570,Product A,Features,I love this product! It's exactly what I needed.,5,Positive,80,2024-03-27,South,Returning
FB1803,CUST4872,Product D,Pricing,I love this product! It's exactly what I needed.,4,Positive,97,2025-05-18,North,Returning
FB1804,CUST3625,Product D,Features,Outstanding customer service. They resolved my issue quickly.,5,Positive,86,2024-07-18,East,Premium
FB1805,CUST9055,Product D,Features,Overpriced and low quality. Would not recommend.,1,Negative,36,2024-12-20,West,Returning
FB1806,CUST5275,Product E,Product Quality,"Average experience. Some features work well, others don't.",3,Neutral,55,2025-01-05,East,Returning
FB1807,CUST1448,Product A,Features,Complete waste of money. Very unsatisfied.,2,Negative,24,2025-07-08,South,Premium
FB1808,CUST4278,Product C,Delivery,The delivery took too long and the product was damaged.,1,Negative,22,2025-01-27,North,New
FB1809,CUST8397,Product D,Features,Great value for money. Highly recommend to everyone!,5,Positive,90,2024-04-09,South,Returning
FB1810,CUST2382,Product D,Delivery,The features are missing and the interface is confusing.,2,Negative,16,2024-04-25,South,Returning
FB1811,CUST1339,Product A,User Experience,Acceptable product but room for improvement in several areas.,3,Neutral,57,2024-11-20,South,New
FB1812,CUST8027,Product E,Delivery,Great value for money. Highly recommend to everyone!,4,Positive,92,2025-02-15,South,New
FB1813,CUST9615,Product D,Pricing,The team was very helpful and professional.,4,Positive,80,2024-11-10,West,New
FB1814,CUST9096,Product D,Customer Service,Terrible experience. The product doesn't work as advertised.,2,Negative,19,2024-06-16,West,New
FB1815,CUST3955,Product D,Customer Service,The delivery was fast and the product is exactly as described.,4,Positive,93,2025-07-06,North,Returning
FB1816,CUST8506,Product A,Product Quality,Fantastic! Will definitely order again.,4,Positive,91,2024-07-25,West,New
FB1817,CUST7283,Product D,Features,The experience was okay. Some issues but manageable.,3,Neutral,56,2024-09-26,East,New
FB1818,CUST4847,Product D,Delivery,Very disappointed with the product quality. Not worth the price.,2,Negative,39,2024-02-05,North,New
FB1819,CUST7076,Product B,User Experience,Bad experience. The product arrived late and broken.,2,Negative,22,2024-07-16,North,Premium
FB1820,CUST8669,Product B,Product Quality,Very happy with my purchase. Great product!,5,Positive,90,2024-05-01,East,Premium
FB1821,CUST1723,Product B,Pricing,The delivery was fast and the product is exactly as described.,4,Positive,90,2025-04-26,East,Premium
FB1822,CUST5321,Product E,Delivery,Neutral feelings about this. It works but not impressive.,3,Neutral,58,2024-11-03,West,New
FB1823,CUST8208,Product A,Customer Service,Customer support is unhelpful and rude.,1,Negative,27,2024-09-18,South,New
FB1824,CUST8653,Product D,Product Quality,Fantastic! Will definitely order again.,5,Positive,85,2024-06-22,West,New
FB1825,CUST9077,Product A,Features,Very happy with my purchase. Great product!,5,Positive,94,2025-01-25,South,New
FB1826,CUST9335,Product C,User Experience,The delivery was fast and the product is exactly as described.,4,Positive,85,2024-10-22,South,Premium
FB1827,CUST2258,Product B,Pricing,The product quality is subpar and doesn't meet expectations.,1,Negative,23,2023-11-04,North,Returning
FB1828,CUST2737,Product C,Customer Service,Amazing experience! The product exceeded my expectations.,5,Positive,91,2023-11-26,North,New
FB1829,CUST5412,Product E,Features,"It's fine, works as expected but nothing exceptional.",3,Neutral,64,2025-02-13,North,Returning
FB1830,CUST3118,Product B,Product Quality,Customer support is unhelpful and rude.,2,Negative,40,2023-12-14,East,Returning
FB1831,CUST7534,Product C,Customer Service,Complete waste of money. Very unsatisfied.,2,Negative,12,2023-12-26,South,Returning
FB1832,CUST7592,Product C,Features,Outstanding customer service. They resolved my issue quickly.,4,Positive,92,2024-01-30,South,New
FB1833,CUST3151,Product C,Features,Five stars! The quality is superb and the price is reasonable.,5,Positive,99,2024-08-31,North,Returning
FB1834,CUST5398,Product E,User Experience,Fantastic! Will definitely order again.,5,Positive,95,2025-04-07,West,New
FB1835,CUST8112,Product D,Product Quality,Acceptable product but room for improvement in several areas.,3,Neutral,55,2025-01-05,North,Premium
FB1836,CUST3540,Product D,User Experience,The product meets basic expectations but nothing more.,3,Neutral,70,2024-10-14,North,Returning
FB1837,CUST3093,Product C,Customer Service,Fantastic! Will definitely order again.,5,Positive,84,2025-02-21,West,Returning
FB1838,CUST2763,Product E,Pricing,Amazing experience! The product exceeded my expectations.,4,Positive,96,2025-06-04,West,New
FB1839,CUST5175,Product E,Product Quality,The product quality is subpar and doesn't meet expectations.,2,Negative,21,2025-02-17,North,New
FB1840,CUST2364,Product D,Features,Great value for money. Highly recommend to everyone!,5,Positive,81,2025-09-07,East,Returning
FB1841,CUST4066,Product B,Customer Service,Customer support is unhelpful and rude.,2,Negative,20,2025-06-23,North,Premium
FB1842,CUST1293,Product A,Pricing,Amazing experience! The product exceeded my expectations.,5,Positive,97,2025-07-10,North,New
FB1843,CUST8974,Product C,User Experience,Customer support is unhelpful and rude.,2,Negative,37,2024-04-23,East,Premium
FB1844,CUST2435,Product B,Customer Service,The experience was okay. Some issues but manageable.,3,Neutral,59,2025-09-19,North,New
FB1845,CUST4428,Product D,Features,The product meets basic expectations but nothing more.,3,Neutral,50,2024-02-22,South,Premium
FB1846,CUST5930,Product D,Customer Service,Very happy with my purchase. Great product!,4,Positive,82,2024-07-04,West,Returning
FB1847,CUST8724,Product A,Pricing,Great value for money. Highly recommend to everyone!,5,Positive,95,2023-11-22,South,New
FB1848,CUST1129,Product A,Features,Bad experience. The product arrived late and broken.,1,Negative,20,2024-08-27,West,Returning
FB1849,CUST8987,Product D,Pricing,The product quality is subpar and doesn't meet expectations.,2,Negative,11,2025-03-21,West,New
FB1850,CUST2040,Product C,Features,Bad experience. The product arrived late and broken.,2,Negative,27,2024-01-01,West,Returning
FB1851,CUST1340,Product B,Delivery,I love this product! It's exactly what I needed.,5,Positive,93,2024-02-27,South,Returning
FB1852,CUST6556,Product E,Features,Very happy with my purchase. Great product!,4,Positive,98,2024-10-17,West,New
FB1853,CUST6902,Product D,Customer Service,Bad experience. The product arrived late and broken.,2,Negative,36,2024-08-26,South,Returning
FB1854,CUST4268,Product B,User Experience,Customer support is unhelpful and rude.,1,Negative,15,2025-10-07,West,New
FB1855,CUST4845,Product B,User Experience,"It's fine, works as expected but nothing exceptional.",3,Neutral,59,2024-12-29,North,New
FB1856,CUST3862,Product E,Product Quality,Average quality for the price. Neither good nor bad.,3,Neutral,55,2024-11-01,North,Returning
FB1857,CUST4671,Product D,Delivery,Outstanding customer service. They resolved my issue quickly.,4,Positive,97,2025-01-13,East,Returning
FB1858,CUST3476,Product E,User Experience,Complete waste of money. Very unsatisfied.,2,Negative,38,2023-12-17,North,Premium
FB1859,CUST2817,Product A,User Experience,"It's fine, works as expected but nothing exceptional.",3,Neutral,64,2023-12-21,North,Premium
FB1860,CUST4365,Product C,Customer Service,The delivery took too long and the product was damaged.,1,Negative,37,2023-12-12,East,Premium
FB1861,CUST6959,Product C,Customer Service,Customer support is unhelpful and rude.,1,Negative,14,2025-01-25,North,New
FB1862,CUST8760,Product C,Delivery,"The product is okay, nothing special but does the job.",3,Neutral,57,2025-01-22,South,New
FB1863,CUST5021,Product B,User Experience,Five stars! The quality is superb and the price is reasonable.,5,Positive,100,2024-07-29,West,New
FB1864,CUST8516,Product E,Features,The experience was okay. Some issues but manageable.,3,Neutral,63,2024-03-20,East,New
FB1865,CUST6542,Product C,Pricing,Excellent product! Really satisfied with the quality and service.,4,Positive,82,2025-01-26,South,Returning
FB1866,CUST1947,Product E,Delivery,Excellent product! Really satisfied with the quality and service.,4,Positive,98,2024-01-01,West,Returning
FB1867,CUST6638,Product A,Delivery,Overpriced and low quality. Would not recommend.,2,Negative,39,2025-09-27,South,Premium
FB1868,CUST7627,Product B,Delivery,Outstanding customer service. They resolved my issue quickly.,5,Positive,91,2024-12-17,North,New
FB1869,CUST2520,Product E,User Experience,Great value for money. Highly recommend to everyone!,5,Positive,86,2025-05-03,East,Premium
FB1870,CUST9846,Product E,Delivery,The delivery took too long and the product was damaged.,1,Negative,10,2024-10-13,South,Returning
FB1871,CUST7110,Product C,Features,"Average experience. Some features work well, others don't.",3,Neutral,51,2025-01-05,East,New
FB1872,CUST1085,Product D,Delivery,Poor customer service. They didn't respond to my complaints.,2,Negative,19,2023-12-18,South,Premium
FB1873,CUST5902,Product C,Features,Complete waste of money. Very unsatisfied.,1,Negative,21,2025-06-17,South,Premium
FB1874,CUST9461,Product E,Customer Service,Terrible experience. The product doesn't work as advertised.,1,Negative,20,2024-11-20,East,Returning
FB1875,CUST2511,Product A,Pricing,Five stars! The quality is superb and the price is reasonable.,5,Positive,82,2024-02-08,South,Returning
FB1876,CUST9502,Product D,Delivery,I love this product! It's exactly what I needed.,5,Positive,98,2024-06-06,West,Premium
FB1877,CUST3668,Product B,User Experience,"It's fine, works as expected but nothing exceptional.",3,Neutral,63,2025-01-06,South,Returning
FB1878,CUST8461,Product D,Product Quality,Very happy with my purchase. Great product!,4,Positive,86,2025-10-28,South,Premium
FB1879,CUST7694,Product A,Product Quality,"Average experience. Some features work well, others don't.",3,Neutral,69,2024-11-12,East,Premium
FB1880,CUST5995,Product C,Delivery,Great value for money. Highly recommend to everyone!,4,Positive,91,2024-08-22,East,Returning
FB1881,CUST5999,Product C,Customer Service,The delivery took too long and the product was damaged.,2,Negative,11,2023-11-28,South,Premium
FB1882,CUST1732,Product D,Pricing,Very happy with my purchase. Great product!,5,Positive,82,2025-03-14,East,Premium
FB1883,CUST3175,Product B,User Experience,The experience was okay. Some issues but manageable.,3,Neutral,65,2025-02-05,West,Returning
FB1884,CUST7711,Product D,Customer Service,I love this product! It's exactly what I needed.,4,Positive,99,2025-09-13,West,Returning
FB1885,CUST2450,Product B,Features,Fantastic! Will definitely order again.,5,Positive,100,2025-05-06,North,Premium
FB1886,CUST2395,Product B,User Experience,Overpriced and low quality. Would not recommend.,1,Negative,30,2025-08-06,North,Premium
FB1887,CUST9713,Product B,Product Quality,Fantastic! Will definitely order again.,4,Positive,83,2025-04-17,East,New
FB1888,CUST2386,Product E,User Experience,Acceptable product but room for improvement in several areas.,3,Neutral,64,2024-07-08,East,Returning
FB1889,CUST3957,Product D,Product Quality,Excellent product! Really satisfied with the quality and service.,5,Positive,93,2025-06-25,East,Returning
FB1890,CUST3359,Product B,Delivery,Amazing experience! The product exceeded my expectations.,4,Positive,89,2024-07-20,North,New
FB1891,CUST6329,Product B,Product Quality,It's decent but could be better. Price is fair.,3,Neutral,51,2024-09-09,North,Returning
FB1892,CUST5225,Product D,Product Quality,Great value for money. Highly recommend to everyone!,5,Positive,90,2024-12-03,North,New
FB1893,CUST9333,Product E,Pricing,The product quality is subpar and doesn't meet expectations.,1,Negative,25,2024-07-02,North,Returning
FB1894,CUST8932,Product A,Pricing,Very happy with my purchase. Great product!,5,Positive,82,2024-01-01,South,New
FB1895,CUST3057,Product C,User Experience,The product quality is subpar and doesn't meet expectations.,1,Negative,17,2024-08-01,West,Returning
FB1896,CUST3332,Product C,User Experience,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,56,2024-01-24,South,New
FB1897,CUST1684,Product A,Pricing,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,64,2025-05-03,East,Premium
FB1898,CUST5110,Product D,Delivery,Fantastic! Will definitely order again.,5,Positive,99,2024-04-19,South,Premium
FB1899,CUST2469,Product D,Features,Great value for money. Highly recommend to everyone!,4,Positive,89,2025-04-05,North,New
FB1900,CUST9270,Product C,Features,The experience was okay. Some issues but manageable.,3,Neutral,56,2025-05-22,East,Premium
FB1901,CUST5029,Product C,Delivery,"It's fine, works as expected but nothing exceptional.",3,Neutral,58,2024-07-24,South,Returning
FB1902,CUST8807,Product A,Product Quality,Great value for money. Highly recommend to everyone!,4,Positive,99,2025-07-05,South,Returning
FB1903,CUST9816,Product A,Features,"It's fine, works as expected but nothing exceptional.",3,Neutral,62,2025-05-22,North,Premium
FB1904,CUST6783,Product D,User Experience,"It's fine, works as expected but nothing exceptional.",3,Neutral,53,2023-12-01,East,Returning
FB1905,CUST8580,Product C,Customer Service,"The product is okay, nothing special but does the job.",3,Neutral,53,2024-04-29,West,New
FB1906,CUST2474,Product E,Features,Overpriced and low quality. Would not recommend.,2,Negative,16,2024-06-13,East,Premium
FB1907,CUST5599,Product D,Features,Fantastic! Will definitely order again.,5,Positive,81,2024-06-13,South,New
FB1908,CUST5544,Product E,User Experience,The experience was okay. Some issues but manageable.,3,Neutral,53,2024-05-18,West,New
FB1909,CUST3101,Product A,Customer Service,The team was very helpful and professional.,4,Positive,82,2025-05-18,East,Premium
FB1910,CUST1378,Product E,User Experience,Neutral feelings about this. It works but not impressive.,3,Neutral,56,2024-06-20,East,Premium
FB1911,CUST1849,Product C,Pricing,"The product is okay, nothing special but does the job.",3,Neutral,63,2025-05-26,West,Returning
FB1912,CUST9474,Product A,Features,Customer support is unhelpful and rude.,2,Negative,21,2024-03-03,South,New
FB1913,CUST6181,Product A,Pricing,"Mixed feelings. Some aspects are good, others need improvement.",3,Neutral,64,2024-08-10,South,Returning
FB1914,CUST7943,Product A,Customer Service,"The product is okay, nothing special but does the job.",3,Neutral,57,2024-01-22,South,New
FB1915,CUST8077,Product A,User Experience,Amazing experience! The product exceeded my expectations.,4,Positive,95,2024-10-02,East,Returning
FB1916,CUST6465,Product E,Customer Service,Outstanding customer service. They resolved my issue quickly.,5,Positive,81,2024-07-10,North,Premium
FB1917,CUST3045,Product A,Product Quality,Amazing experience! The product exceeded my expectations.,5,Positive,98,2025-07-26,North,Returning
FB1918,CUST2015,Product D,Product Quality,"Average experience. Some features work well, others don't.",3,Neutral,54,2024-09-15,East,Premium
FB1919,CUST1855,Product C,Pricing,Amazing experience! The product exceeded my expectations.,4,Positive,97,2025-08-02,West,New
FB1920,CUST7290,Product D,Pricing,Terrible experience. The product doesn't work as advertised.,1,Negative,24,2025-07-24,North,Returning
FB1921,CUST9474,Product C,User Experience,"The product is okay, nothing special but does the job.",3,Neutral,64,2025-08-27,South,New
FB1922,CUST3064,Product E,Delivery,Amazing experience! The product exceeded my expectations.,4,Positive,98,2024-02-13,East,Returning
FB1923,CUST3255,Product A,Product Quality,Customer support is unhelpful and rude.,1,Negative,17,2025-03-06,South,Returning
FB1924,CUST9866,Product B,Customer Service,I love this product! It's exactly what I needed.,5,Positive,98,2025-06-20,West,Returning
FB1925,CUST3369,Product A,Customer Service,I love this product! It's exactly what I needed.,4,Positive,96,2025-07-09,North,Returning
FB1926,CUST6595,Product B,Features,Outstanding customer service. They resolved my issue quickly.,4,Positive,82,2024-10-17,West,Premium
FB1927,CUST6499,Product E,Delivery,Acceptable product but room for improvement in several areas.,3,Neutral,60,2025-10-08,West,Returning
FB1928,CUST1060,Product B,Features,Excellent product! Really satisfied with the quality and service.,5,Positive,87,2024-04-14,South,Returning
FB1929,CUST4363,Product D,Customer Service,Fantastic! Will definitely order again.,5,Positive,92,2025-07-30,North,Returning
FB1930,CUST5760,Product D,Customer Service,Excellent product! Really satisfied with the quality and service.,4,Positive,84,2023-11-10,East,New
FB1931,CUST5292,Product B,Delivery,The delivery was fast and the product is exactly as described.,4,Positive,87,2023-11-30,South,New
FB1932,CUST3248,Product D,Features,The delivery was fast and the product is exactly as described.,4,Positive,80,2024-05-18,North,Returning
FB1933,CUST3807,Product E,User Experience,Outstanding customer service. They resolved my issue quickly.,5,Positive,91,2024-06-02,West,Premium
FB1934,CUST9725,Product D,Features,Great value for money. Highly recommend to everyone!,4,Positive,86,2024-01-05,East,Returning
FB1935,CUST4098,Product E,Delivery,Outstanding customer service. They resolved my issue quickly.,4,Positive,99,2025-07-05,South,Returning
FB1936,CUST9011,Product B,Features,The delivery was fast and the product is exactly as described.,4,Positive,96,2024-07-10,North,Returning
FB1937,CUST9342,Product C,Pricing,The delivery took too long and the product was damaged.,2,Negative,34,2025-09-09,West,New
FB1938,CUST9106,Product D,Delivery,Complete waste of money. Very unsatisfied.,2,Negative,32,2024-09-24,West,Premium
FB1939,CUST4325,Product D,Customer Service,Terrible experience. The product doesn't work as advertised.,1,Negative,38,2025-06-19,West,New
FB1940,CUST5170,Product E,Product Quality,Five stars! The quality is superb and the price is reasonable.,4,Positive,91,2024-09-08,South,New
FB1941,CUST1674,Product D,User Experience,I love this product! It's exactly what I needed.,4,Positive,98,2024-08-28,East,Returning
FB1942,CUST6194,Product C,Pricing,Five stars! The quality is superb and the price is reasonable.,5,Positive,95,2025-02-03,North,New
FB1943,CUST5825,Product E,User Experience,Amazing experience! The product exceeded my expectations.,5,Positive,82,2025-01-25,North,Returning
FB1944,CUST9946,Product B,Delivery,Amazing experience! The product exceeded my expectations.,5,Positive,81,2024-06-20,South,Premium
FB1945,CUST3258,Product E,Delivery,The delivery was fast and the product is exactly as described.,4,Positive,99,2024-10-02,North,Returning
FB1946,CUST1194,Product D,Features,The experience was okay. Some issues but manageable.,3,Neutral,62,2024-08-14,South,Returning
FB1947,CUST9451,Product E,User Experience,Outstanding customer service. They resolved my issue quickly.,5,Positive,87,2024-06-20,West,Premium
FB1948,CUST8025,Product D,Customer Service,Amazing experience! The product exceeded my expectations.,5,Positive,86,2025-02-14,West,Returning
FB1949,CUST1158,Product D,Features,Great value for money. Highly recommend to everyone!,4,Positive,89,2025-05-24,East,Returning
FB1950,CUST1380,Product E,Product Quality,Five stars! The quality is superb and the price is reasonable.,5,Positive,90,2024-06-17,South,New
FB1951,CUST4345,Product D,Product Quality,The product quality is subpar and doesn't meet expectations.,2,Negative,22,2024-10-03,West,New
FB1952,CUST5991,Product A,Customer Service,The team was very helpful and professional.,5,Positive,100,2025-02-28,North,Premium
FB1953,CUST4058,Product B,Product Quality,The team was very helpful and professional.,5,Positive,80,2025-05-19,West,Returning
